"\qHyperrpsis{r}{s}@@@{a_1,...,a_r}{b_1,...,b_s}{q}{z}",bilateral basic hypergeometric (or bilateral $q$-hypergeometric) function,q-hypergeometric-rpsis,F|F:fo1:fo2:fo3,${{}_{r}\psi_{s}}$,http://dlmf.nist.gov/17.4#E3,
\qJacobiP{n}@{x}{a}{b}{c}{q},"big $q$-Jacobi polynomial $P_n(x;a,b,c;q)$",q-Jacobi-polynomial-P,P|F:P,$P_{n}$,http://dlmf.nist.gov/18.27#E5,
\qJacobiPP{\alpha}{\beta}{n}@{x}{c}{d}{q},"big $q$-Jacobi polynomial $P_n^{(\alpha,\beta)}(x;c,d;q)$",big-q-Jacobi-polynomial-P-type-2,P|F:P,"$P^{(\alpha,\beta)}_{n}$",http://dlmf.nist.gov/18.27#E6,
\qJacobip{n}@{x}{a}{b}{q},little $q$-Jacobi polynomial,q-Jacobi-polynomial-p,P|F:P,$p_{n}$,http://dlmf.nist.gov/18.27#E13,
\qKrawtchouk{n}@@{q^{-x}}{p}{N}{q},$q$-Krawtchouk polynomial,q-Krawtchouk-polynomial-K,P|F:P:PS,$K_{n}$,http://drmf.wmflabs.org/wiki/Definition:qKrawtchouk,
\qLaguerre[\alpha]{n}@@{x}{q},$q$-Laguerre polynomial,q-Laguerre-polynomial-L,P|FnO:PnO:nPnO:F:P:PS,$L_n^{(\alpha)}$,http://drmf.wmflabs.org/wiki/Definition:qLaguerre,
\qLaguerreL[\alpha]{n}@{x}{q},$q$-Laguerre polynomial,q-Laguerre-polynomial-L,P|FnO:PnO:FO:PO,$L_n^{(\alpha)}$,http://dlmf.nist.gov/18.27#E15,
\qLegendre{n}@{x}{q},continuous $q$-Legendre polynomial,EMPTY,P|F:P,$\qLegendre{n}$,http://drmf.wmflabs.org/wiki/Definition:qLegendre,
\qMeixner{n}@{x}{b}{c}{q},$q$-Meixner polynomial,q-Meixner-polynomial-M,P|F:P,$M_{n}$,http://drmf.wmflabs.org/wiki/Definition:qMeixner,
\qMeixnerPollaczek{n}@{x}{a}{q},$q$-Meixner-Pollaczek polynomial,q-Meixner-Pollaczek-polynomial-M,P|F:P,$P_{n}$,http://drmf.wmflabs.org/wiki/Definition:qMeixnerPollaczek,
"\qMultiPochhammer{a_1,\ldots,a_n}{q}{n}",$q$-multi-Pochhammer symbol,q-multi-Pochhammer,F|F,"$\(a_1,\ldots,a_k;q)_n$",http://dlmf.nist.gov/17.2.E5,
"\qMultinomial{a_1+\ldots+a_n}{a_1,\ldots,a_n}{q}",$q$-multinomial,q-multinomial,F|F,"$\left[a_1+\ldots+a_n \atop a_1,\ldots,a_n\right]_{q}$",http://dlmf.nist.gov/26.16.E1,
\qPochhammer{a}{q}{n},$q$-Pochhammer symbol,EMPTY,F|F,$(a;q)_n$,http://dlmf.nist.gov/5.18#i,http://dlmf.nist.gov/17.2#SS1.p1
\qPolygamma{n}{q}@{z},$q$-polygamma function,q-polygamma,F|F:P,$\psi_{q}^{(n)}$,http://drmf.wmflabs.org/wiki/Definition:qPolygamma,
\qRacah{n}@{x}{\alpha}{\beta}{\gamma}{\delta}{q},$q$-Racah polynomial,q-Racah-polynomial-R,P|F:P,$R_{n}$,http://dlmf.nist.gov/18.28#E19,
\qRacahR{n}@{x}{\alpha}{\beta}{\gamma}{\delta}{q},$q$-Racah polynomial,q-Racah-polynomial-R,P|F:P,$R_{n}$,http://dlmf.nist.gov/18.28#E19,
\qSin{q}@@{x},$q$-analogue of the $\sin$ function: ${\rm Sin}_q$,q-Sin,F|F:nP:P,$\mathrm{Sin}_{q}$,http://dlmf.nist.gov/17.3#E4,
\qSinKLS{q}@@{z},$q$-analogue of the $\sin$ function used in KLS: $\mathrm{Sin}_q$,q-Sin-KLS,F|F:nP:P,$\mathrm{Sin}_{q}$,http://drmf.wmflabs.org/wiki/Definition:qSinKLS,
\qStirling{m}{s}@{q},$q$-Stirling number,q-Stirling-number,F|F:P,"$a_{m,s}$",http://dlmf.nist.gov/17.3#E9,
\qUltraspherical{n}@{x}{\beta}{q},continuous $q$-ultraspherical polynomial,q-ultraspherical-polynomial,P|F:P,$C_{n}$,http://dlmf.nist.gov/18.28#E13,
\qcos{q}@@{x},$q$-analogue of the $\cos$ function: $\cos_q$,q-cos,F|F:nP:P,$\mathrm{cos}_{q}$,http://dlmf.nist.gov/17.3#E5,
\qcosKLS{q}@@{z},$q$-analogue of the $\cos$ function used in KLS: $\cos_q$,q-cos-KLS,P|F:nP:P,$\mathrm{cos}_{q}$,http://drmf.wmflabs.org/wiki/Definition:qcosKLS,
\qderiv[n]{q}@{z},$q$-derivative,q-derivative,O|FO:PO:FnO:PnO,$\mathcal{D}_q^n$,http://drmf.wmflabs.org/wiki/Definition:qderiv,
\qdiff{q}{x},$q$-differential,EMPTY,O|F,"${\mathrm d}^n_qx$",http://dlmf.nist.gov/17.2#SS5.p1,
\qexp{q}@@{x},$q$-analogue of the $\exp$ function: $e_q$,q-exp,F|F:nP:P,$e_{q}$,http://dlmf.nist.gov/17.3#E1,
\qexpKLS{q}@@{z},$q$-analogue of the $\exp$ function used in KLS: $\mathrm{e}_{q}$,q-exp-KLS,F|F:nP:P,$\mathrm{e}_{q}$,http://drmf.wmflabs.org/wiki/Definition:qexpKLS,
\qinvAlSalamChihara{n}@{x}{a}{b}{q^{-1}},$q$-inverse Al-Salam-Chihara polynomial,q-inverse-AlSalam-Chihara-polynomial-Q,P|F:P,$Q_{n}$,http://dlmf.nist.gov/23.1,
\qinvHermiteh{n}@{x}{q},continuous $q$-inverse Hermite polynomial,continuous-q-inverse-Hermite-polynomial-h,P|F:P,$h_{n}$,http://dlmf.nist.gov/23.1,
\qsin{q}@@{x},$q$-analogue of the $\sin$ function: $\sin_q$,q-sin,F|F:nP:P,$\mathrm{sin}_{q}$,http://dlmf.nist.gov/17.3#E3,
\qsinKLS{q}@@{z},$q$-analogue of the $\sin$ function used in KLS: $\sin_q$,q-sin-KLS,F|F:nP:P,$\mathrm{sin}_{q}$,http://drmf.wmflabs.org/wiki/Definition:qsinKLS,
\qtmqKrawtchouk{n}@@{q^{-x}}{p}{N}{q},quantum $q$-Krawtchouk polynomial,quantum-q-Krawtchouk-polynomial-K,P|F:P:PS,$K^{\mathrm{qtm}}_{n}$,http://drmf.wmflabs.org/wiki/Definition:qtmqKrawtchouk,
\realpart{z},real part,EMPTY,O|F,"$\Re {z}$",http://dlmf.nist.gov/1.9#E2,
\terminant{p}@{z},terminant function,terminant-function,F|F:P,$F_{p}$,http://dlmf.nist.gov/2.11#E11,
\rescaledTerminant{p}@{z},rescaled terminant functions,rescaled-terminant-function,F|F:P,$G_{p}$,http://dlmf.nist.gov/9.7#SS5.p1,
\rselection,right bracketed generalization of $\pm$,EMPTY,SM|F,$\left.\begin{matrix}x\end{matrix}\right\$,http://dlmf.nist.gov/28.4.E22,
\sec@@{z},secant function,secant,F|F:P:nP,$\mathrm{sec}$,http://dlmf.nist.gov/4.14#E6,
\sech@@{z},hyperbolic secant function,hyperbolic-secant,F|F:P:nP,$\mathrm{sech}$,http://dlmf.nist.gov/4.28#E6,
\selection,generalization of $\pm$,EMPTY,SM|F,$\;\begin{matrix}x\end{matrix}\;$,http://dlmf.nist.gov/10.23.E7,
\setminus,set subtraction,EMPTY,Q|F,$\setminus$,http://dlmf.nist.gov/front/introduction#Sx4.p2.t1.r19,
\setmod,$S_1 \setmod S_2$: set of all elements of $S_1$ modulo elements of $S_2$,EMPTY,SN|F,$/$,http://dlmf.nist.gov/21.1#p2.t1.r17,
\sign@@{x},sign function,sign,F|F:P:nP,$\mathrm{sign}$,http://dlmf.nist.gov/front/introduction#Sx4.p2.t1.r18,
\sim,asymptotic equality,EMPTY,Q|F,$\tilde$,http://dlmf.nist.gov/2.1#E1,
\sin@@{z},sine function,sin,F|F:P:nP,$\mathrm{sin}$,http://dlmf.nist.gov/4.14#E1,
\sinInt@{z},sine integral ${\rm si}$,shifted-sine-integral,F|F:P,$\mathrm{si}$,http://dlmf.nist.gov/6.2#E10,
\sinh@@{z},hyperbolic sine function,hyperbolic-sine,F|F:P:nP,$\mathrm{sinh}$,http://dlmf.nist.gov/4.28#E1,
\sinintg@{a}{z},generalized sine integral ${\rm si}$,generalized-sine-integral-si,F|F:P,$\mathrm{si}$,http://dlmf.nist.gov/8.21#E1,
\sixj@@{j_{1}}{j_{2}}{j_{3}}{l_{1}}{l_{2}}{l_{3}},$\sixj$ symbol,EMPTY,F|F:P:nP,$\left\{\begin{array}{ccc}j_1 & j_2 & j_3\\l_1 & l_2 & l_3\end{array}\right\}$,http://dlmf.nist.gov/23.1,
\subset,is contained in,EMPTY,Q|F,$\subset$,http://dlmf.nist.gov/front/introduction#Sx4.p2.t1.r2,
\subseteq,is in or is contained in,EMPTY,Q|F,$\subseteq$,http://dlmf.nist.gov/front/introduction#Sx4.p2.t1.r3,
\sum,sum,EMPTY,SM|F,$\Sigma$,http://drmf.wmflabs.org/wiki/Definition:sum,
\sup,least upper bound (supremum),EMPTY,Q|F,$\mathrm{sup}$,http://dlmf.nist.gov/front/introduction#Sx4.p1.t1.r25,
\tan@@{z},tangent function,tangent,F|F:P:nP,$\mathrm{tan}$,http://dlmf.nist.gov/4.14#E4,
\tanh@@{z},hyperbolic tangent function,hyperbolic-tangent,F|F:P:nP,$\mathrm{tanh}$,http://dlmf.nist.gov/4.28#E4,
\threej@@{j_1}{j_2}{j_3}{m_1}{m_2}{m_3},$\threej$ symbol,EMPTY,F|F:P:nP,$\left(\begin{array}{ccc}j_1 & j_2 & j_3\\m_1 & m_2 & m_3\end{array}\right)$,http://dlmf.nist.gov/34.2#E4,
\trace,trace of matrix,trace,L|F,$\mathrm{etr}$,http://dlmf.nist.gov/23.1,
\transpose,transpose of a matrix,EMPTY,L|F,$A^{\mathrm{T}}$,http://dlmf.nist.gov/1.3.E5,
\weight{w}@{x},weight function,EMPTY,SM|F:P,${w}$,http://drmf.wmflabs.org/wiki/Definition:weight,
\wigner{j_1}{m_1}{j_2}{m_2}{j_3}{-m_3},Clebsch-Gordan coefficient,EMPTY,F|F,"$\left(j_{1}\;m_{1}\;j_{2}\;m_{2} | j_{1}\;j_{2}\; j_{3}\,\,-m_{3}\right)$",http://dlmf.nist.gov/34.1#p4,
\BesselPolyIIparam{n}@{x}{a}{b},Bessel polynomial with two parameters $y_n$,Bessel-polynomial-two-parameters-y,P|F:P,$y_{n}$,http://drmf.wmflabs.org/wiki/Definition:BesselPolyIIparam,
\BesselPolyTheta{n}@{x}{a}{b},Bessel polynomial with two parameters $\theta_n$,Bessel-polynomial-two-parameters-theta,P|F:P,$\theta_{n}$,http://drmf.wmflabs.org/wiki/Definition:BesselPolyTheta,
\FourierTrans@{f}{s},Fourier transform,Fourier-transform,O|F:P,$\mathscr{F}$,http://dlmf.nist.gov/1.14#E1,
\Continuous@{A},space of continuous functions on a set $A$,set-of-continuous-functions,S|F,$C(A)$,http://dlmf.nist.gov/1.4#ii,
\SpaceTestFunTempered@{A},space of test functions for tempered distributions,space-of-test-functions-for-tempered-distributions-T,S|F,${\mathcal T}(\Real)$,http://dlmf.nist.gov/1.16#v,
